Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,342593,-,-,-,47.53,-111.18,0,1009,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,0,-17.400000000000002,1.12,0.021,0.64,0,0,0,0,0,-19.6,0,0,0,0,0.379,82.66,93.18,0.92,0.8,903,0.30000000000000004,116,1,0.0000,0.0000
2018,1,1,0,30,-17.5,1.12,0.021,0.64,0,0,0,0,0,-19.6,0,0,0,0,0.378,83.36,97.62,0.92,0.8,903,0.30000000000000004,130,0.9,0.0000,0.0000
2018,1,1,1,0,-17.7,1.11,0.021,0.64,0,0,0,0,0,-19.900000000000002,0,0,0,0,0.377,82.71000000000001,102.27,0.92,0.8,902,0.30000000000000004,143,0.9,0.0000,0.0000
2018,1,1,1,30,-17.400000000000002,1.11,0.021,0.64,0,0,0,0,0,-19.900000000000002,0,0,0,0,0.377,80.64,107.07000000000001,0.92,0.8,902,0.30000000000000004,155,1,0.0000,0.0000
2018,1,1,2,0,-17.1,1.1,0.02,0.64,0,0,0,0,0,-19.1,0,0,0,0,0.376,84.42,112,0.92,0.8,902,0.4,167,1.1,0.0000,0.0000
2018,1,1,2,30,-16.400000000000002,1.1,0.02,0.64,0,0,0,0,0,-19.1,0,0,0,0,0.376,79.61,117.01,0.92,0.8,902,0.4,179,1.2000000000000002,0.0000,0.0000
2018,1,1,3,0,-15.600000000000001,1.1,0.02,0.64,0,0,0,0,0,-17.400000000000002,0,0,0,0,0.376,85.95,122.06,0.92,0.8,901,0.4,192,1.4000000000000001,0.0000,0.0000
2018,1,1,3,30,-14.9,1.1,0.02,0.64,0,0,0,0,0,-17.400000000000002,0,0,0,0,0.376,81.11,127.11,0.91,0.8,901,0.4,195,1.4000000000000001,0.0000,0.0000
2018,1,1,4,0,-14.100000000000001,1.11,0.019,0.64,0,0,0,0,0,-15.700000000000001,0,0,0,0,0.377,87.56,132.11,0.91,0.8,901,0.4,199,1.4000000000000001,0.0000,0.0000
2018,1,1,4,30,-13.9,1.11,0.019,0.64,0,0,0,0,0,-15.700000000000001,0,0,0,0,0.378,86.14,136.99,0.91,0.8,901,0.4,196,1.4000000000000001,0.0000,0.0000
