Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,221205,-,-,-,33.89,-117.26,0,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,0,16.900000000000002,1.44,0.041,0.63,21,501,93,7,7,-3.2,59,101,54,74,0.296,25.18,81.74,0.88,0.17,965,1.2000000000000002,261,0.7000000000000001,0.0000,0.0000
2018,1,1,0,30,16.5,1.44,0.041,0.63,21,286,37,4,0,-3.2,23,150,54,31,0.296,25.830000000000002,86.87,0.88,0.17,965,1.2000000000000002,283,0.6000000000000001,0.0000,0.0000
2018,1,1,1,0,16.1,1.45,0.039,0.63,0,0,0,1,7,-2.2,0,0,14,0,0.296,28.46,92.56,0.88,0.17,965,1.2000000000000002,305,0.4,0.0000,0.0000
2018,1,1,1,30,15.600000000000001,1.45,0.039,0.63,0,0,0,0,7,-2.2,0,0,0,0,0.296,29.41,98.24000000000001,0.88,0.17,966,1.3,158,0.5,0.0000,0.0000
2018,1,1,2,0,15.100000000000001,1.45,0.039,0.63,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.296,31.12,104.07000000000001,0.88,0.17,966,1.3,12,0.6000000000000001,0.0000,0.0000
2018,1,1,2,30,14.600000000000001,1.45,0.039,0.63,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.296,32.13,110.03,0.88,0.17,966,1.2000000000000002,21,0.7000000000000001,0.0000,0.0000
2018,1,1,3,0,14.100000000000001,1.45,0.039,0.63,0,0,0,0,7,-2,0,0,0,0,0.297,32.88,116.09,0.88,0.17,966,1.2000000000000002,30,0.8,0.0000,0.0000
2018,1,1,3,30,13.9,1.45,0.039,0.63,0,0,0,0,3,-2,0,0,0,0,0.297,33.34,122.23,0.88,0.17,967,1.2000000000000002,36,0.9,0.0000,0.0000
2018,1,1,4,0,13.700000000000001,1.44,0.038,0.63,0,0,0,0,3,-2.4000000000000004,0,0,0,0,0.297,32.72,128.42000000000002,0.88,0.17,967,1.2000000000000002,41,0.9,0.0000,0.0000
2018,1,1,4,30,13.5,1.44,0.038,0.63,0,0,0,0,0,-2.4000000000000004,0,0,0,0,0.298,33.15,134.64000000000001,0.87,0.17,967,1.2000000000000002,49,1,0.0000,0.0000
2018,1,1,5,0,13.3,1.45,0.036000000000000004,0.63,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.298,31.52,140.86,0.87,0.17,967,1.2000000000000002,56,1,0.0000,0.0000
2018,1,1,5,30,13,1.45,0.036000000000000004,0.63,0,0,0,0,0,-3.3000000000000003,0,0,0,0,0.298,32.14,147.03,0.87,0.17,967,1.1,61,1.1,0.0000,0.0000
2018,1,1,6,0,12.700000000000001,1.46,0.033,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.297,30.37,153.09,0.86,0.17,967,1.1,65,1.1,0.0000,0.0000
2018,1,1,6,30,12.600000000000001,1.46,0.033,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.297,30.57,158.91,0.86,0.17,967,1.1,66,1.1,0.0000,0.0000
2018,1,1,7,0,12.4,1.47,0.031,0.63,0,0,0,0,0,-5.1000000000000005,0,0,0,0,0.297,29.2,164.16,0.86,0.17,967,1.1,68,1.2000000000000002,0.0000,0.0000
2018,1,1,7,30,12.4,1.47,0.031,0.63,0,0,0,0,0,-5.1000000000000005,0,0,0,0,0.296,29.2,168.04,0.86,0.17,967,1,67,1.1,0.0000,0.0000
2018,1,1,8,0,12.3,1.46,0.031,0.63,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.296,28.22,168.99,0.86,0.17,967,1,65,1.1,0.0000,0.0000
2018,1,1,8,30,12.3,1.46,0.031,0.63,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.296,28.22,166.37,0.86,0.17,967,1,61,1.1,0.0000,0.0000
2018,1,1,9,0,12.200000000000001,1.45,0.031,0.63,0,0,0,0,0,-6.2,0,0,0,0,0.297,27.2,161.65,0.86,0.17,967,1,57,1.1,0.0000,0.0000
2018,1,1,9,30,12.100000000000001,1.45,0.031,0.63,0,0,0,0,0,-6.2,0,0,0,0,0.297,27.38,156.06,0.86,0.17,967,1,54,1.1,0.0000,0.0000
2018,1,1,10,0,11.9,1.42,0.032,0.63,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.297,26.38,150.1,0.86,0.17,967,1,51,1.1,0.0000,0.0000
2018,1,1,10,30,11.5,1.42,0.032,0.63,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.297,27.080000000000002,143.97,0.87,0.17,967,1,52,1.2000000000000002,0.0000,0.0000
2018,1,1,11,0,11,1.3900000000000001,0.032,0.63,0,0,0,0,0,-7.5,0,0,0,0,0.296,26.54,137.77,0.87,0.17,967,0.9,54,1.3,0.0000,0.0000
2018,1,1,11,30,10.8,1.3900000000000001,0.032,0.63,0,0,0,0,0,-7.5,0,0,0,0,0.296,26.900000000000002,131.55,0.87,0.17,967,0.9,56,1.4000000000000001,0.0000,0.0000
