Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,221205,-,-,-,33.89,-117.26,0,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,10.700000000000001,1.09,0.101,0.63,47,407,106,7,4,8.5,12,0,7,12,0.297,86.10000000000001,81.72,0.96,0.2,958,1.8,206,2.4000000000000004,0.0000,0.0000
2017,1,1,0,30,10.3,1.09,0.101,0.63,23,174,32,7,4,8.5,8,0,7,8,0.299,88.43,86.84,0.96,0.2,958,1.8,207,2.2,0.0000,0.0000
2017,1,1,1,0,9.9,1.06,0.084,0.63,0,0,0,0,8,8.3,0,0,0,0,0.3,89.93,92.54,0.96,0.2,958,1.8,207,1.9000000000000001,0.0000,0.0000
2017,1,1,1,30,9.700000000000001,1.06,0.084,0.63,0,0,0,0,8,8.3,0,0,0,0,0.301,91.14,98.22,0.9500000000000001,0.2,958,1.8,213,1.9000000000000001,0.0000,0.0000
2017,1,1,2,0,9.5,1.04,0.058,0.63,0,0,0,0,6,7.800000000000001,0,0,0,0,0.303,88.89,104.05,0.9400000000000001,0.2,958,1.8,218,1.9000000000000001,0.0000,0.0000
2017,1,1,2,30,9.1,1.04,0.058,0.63,0,0,0,0,8,7.800000000000001,0,0,0,0,0.304,91.31,110.01,0.9400000000000001,0.2,958,1.7000000000000002,228,2,0.0000,0.0000
2017,1,1,3,0,8.8,1.03,0.06,0.63,0,0,0,0,8,6.800000000000001,0,0,0,0,0.305,87.16,116.07000000000001,0.9400000000000001,0.2,958,1.7000000000000002,238,2.2,0.0000,0.0000
2017,1,1,3,30,8.3,1.03,0.06,0.63,0,0,0,0,8,6.800000000000001,0,0,0,0,0.306,90.15,122.21000000000001,0.9400000000000001,0.2,958,1.6,242,2.3000000000000003,0.0000,0.0000
2017,1,1,4,0,7.9,1.04,0.055,0.63,0,0,0,0,4,5.800000000000001,0,0,0,0,0.307,86.88,128.4,0.9400000000000001,0.2,958,1.6,247,2.4000000000000004,0.0000,0.0000
2017,1,1,4,30,7.5,1.04,0.055,0.63,0,0,0,0,8,5.9,0,0,0,0,0.308,89.37,134.62,0.9400000000000001,0.2,959,1.5,250,2.2,0.0000,0.0000
2017,1,1,5,0,7.1000000000000005,1.07,0.049,0.63,0,0,0,0,4,5.1000000000000005,0,0,0,0,0.308,87.41,140.83,0.9400000000000001,0.2,959,1.4000000000000001,253,2,0.0000,0.0000
2017,1,1,5,30,6.7,1.07,0.049,0.63,0,0,0,0,4,5.1000000000000005,0,0,0,0,0.308,89.83,147.01,0.9400000000000001,0.2,959,1.3,259,1.8,0.0000,0.0000
2017,1,1,6,0,6.4,1.12,0.057,0.63,0,0,0,0,4,4.6000000000000005,0,0,0,0,0.308,87.97,153.07,0.9400000000000001,0.2,959,1.2000000000000002,265,1.6,0.0000,0.0000
2017,1,1,6,30,6.300000000000001,1.12,0.057,0.63,0,0,0,0,4,4.5,0,0,0,0,0.307,88.48,158.88,0.9400000000000001,0.2,958,1.2000000000000002,268,1.4000000000000001,0.0000,0.0000
2017,1,1,7,0,6.300000000000001,1.17,0.055,0.63,0,0,0,0,1,4.3,0,0,0,0,0.306,87.29,164.12,0.93,0.2,958,1.1,270,1.3,0.0000,0.0000
2017,1,1,7,30,6,1.17,0.055,0.63,0,0,0,0,1,4.3,0,0,0,0,0.305,89.11,168.01,0.93,0.2,958,1,268,1.3,0.0000,0.0000
2017,1,1,8,0,5.800000000000001,1.2,0.051000000000000004,0.63,0,0,0,0,1,4.1000000000000005,0,0,0,0,0.304,88.87,168.96,0.93,0.2,958,1,265,1.4000000000000001,0.0000,0.0000
2017,1,1,8,30,5.7,1.2,0.051000000000000004,0.63,0,0,0,0,1,4.1000000000000005,0,0,0,0,0.303,89.48,166.35,0.93,0.2,958,1,269,1.5,0.0000,0.0000
2017,1,1,9,0,5.5,1.19,0.063,0.63,0,0,0,0,1,3.9000000000000004,0,0,0,0,0.302,89.36,161.65,0.9400000000000001,0.2,958,1,272,1.6,0.0000,0.0000
2017,1,1,9,30,5.4,1.19,0.063,0.63,0,0,0,0,1,3.9000000000000004,0,0,0,0,0.3,89.98,156.06,0.9400000000000001,0.2,958,1.1,276,1.7000000000000002,0.0000,0.0000
2017,1,1,10,0,5.300000000000001,1.19,0.083,0.63,0,0,0,0,1,3.6,0,0,0,0,0.298,88.48,150.1,0.9500000000000001,0.2,958,1.1,279,1.8,0.0000,0.0000
2017,1,1,10,30,5,1.19,0.083,0.63,0,0,0,0,0,3.6,0,0,0,0,0.296,90.35000000000001,143.98,0.9500000000000001,0.2,958,1.2000000000000002,285,1.6,0.0000,0.0000
2017,1,1,11,0,4.7,1.21,0.1,0.63,0,0,0,0,0,3,0,0,0,0,0.293,89.05,137.78,0.9500000000000001,0.2,958,1.3,292,1.4000000000000001,0.0000,0.0000
2017,1,1,11,30,4.7,1.21,0.1,0.63,0,0,0,0,0,3,0,0,0,0,0.292,88.96000000000001,131.55,0.96,0.2,957,1.4000000000000001,299,1.3,0.0000,0.0000
2017,1,1,12,0,4.7,1.23,0.123,0.63,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.291,88.18,125.34,0.96,0.2,957,1.4000000000000001,306,1.2000000000000002,0.0000,0.0000
2017,1,1,12,30,4.7,1.23,0.123,0.63,0,0,0,0,1,2.9000000000000004,0,0,0,0,0.291,88.18,119.17,0.96,0.2,957,1.4000000000000001,316,1.2000000000000002,0.0000,0.0000
2017,1,1,13,0,4.800000000000001,1.25,0.132,0.63,0,0,0,0,0,3,0,0,0,0,0.291,87.86,113.07000000000001,0.96,0.2,957,1.4000000000000001,325,1.2000000000000002,0.0000,0.0000
2017,1,1,13,30,4.800000000000001,1.25,0.132,0.63,0,0,0,0,1,3,0,0,0,0,0.292,87.95,107.05,0.96,0.2,958,1.3,331,1.1,0.0000,0.0000
2017,1,1,14,0,4.800000000000001,1.29,0.125,0.63,0,0,0,0,1,3,0,0,0,0,0.292,87.96000000000001,101.15,0.96,0.2,958,1.3,338,1.1,0.0000,0.0000
2017,1,1,14,30,5.1000000000000005,1.29,0.125,0.63,0,0,0,0,1,3,0,0,0,0,0.292,86.14,95.38,0.96,0.2,958,1.2000000000000002,171,1,0.0000,0.0000
2017,1,1,15,0,5.4,1.31,0.123,0.63,0,0,0,0,1,3.4000000000000004,0,0,0,0,0.292,87.08,89.36,0.96,0.2,958,1.1,3,1,0.0000,0.0000
2017,1,1,15,30,6.4,1.31,0.123,0.63,38,299,68,0,0,3.4000000000000004,38,299,0,68,0.293,81.28,84.28,0.9500000000000001,0.2,958,1.1,7,1.1,0.0000,0.0000
2017,1,1,16,0,7.300000000000001,1.34,0.115,0.63,58,498,151,0,0,4.2,58,498,0,151,0.294,80.52,79.23,0.9500000000000001,0.2,958,1.1,12,1.2000000000000002,7.1985,5.4909
2017,1,1,16,30,8.5,1.34,0.115,0.63,73,622,240,0,0,4.2,73,622,0,240,0.294,74.3,74.47,0.9500000000000001,0.2,959,1,161,1,11.7913,9.0701
2017,1,1,17,0,9.8,1.3800000000000001,0.105,0.63,81,716,325,0,0,4.5,81,716,0,325,0.294,69.68,70.09,0.9500000000000001,0.2,959,1,311,0.7000000000000001,16.6246,12.8725
2017,1,1,17,30,10.8,1.3800000000000001,0.105,0.63,88,771,400,0,0,4.5,88,771,0,400,0.293,65.19,66.17,0.9400000000000001,0.2,959,1,273,1.5,21.1467,16.4433
2017,1,1,18,0,11.8,1.06,0.045,0.63,72,882,475,0,1,4.3,72,882,0,475,0.293,60.120000000000005,62.82,0.9400000000000001,0.2,960,1,234,2.2,25.7280,20.0591
2017,1,1,18,30,12.200000000000001,1.06,0.045,0.63,75,905,526,0,0,4.3,75,905,0,526,0.292,58.56,60.120000000000005,0.9400000000000001,0.2,960,1,235,2.8000000000000003,28.9785,22.6317
2017,1,1,19,0,12.700000000000001,1.07,0.051000000000000004,0.63,80,912,561,0,0,4,80,912,0,561,0.291,55.27,58.17,0.9400000000000001,0.2,960,1,236,3.5,31.2482,24.4293
2017,1,1,19,30,12.8,1.07,0.051000000000000004,0.63,81,920,581,0,0,4,81,920,0,581,0.291,54.910000000000004,57.06,0.9400000000000001,0.2,960,1,238,3.7,32.5509,25.4611
2017,1,1,20,0,12.9,1.08,0.057,0.63,84,915,584,0,3,3.8000000000000003,337,127,0,406,0.29,54.13,56.82,0.9400000000000001,0.2,959,1,240,3.9000000000000004,22.7741,17.8157
2017,1,1,20,30,12.8,1.08,0.057,0.63,83,910,572,7,4,3.8000000000000003,260,15,7,268,0.29,54.49,57.480000000000004,0.9400000000000001,0.2,959,1,240,3.9000000000000004,14.9824,11.7169
2017,1,1,21,0,12.8,1.16,0.058,0.63,82,898,545,0,4,3.9000000000000004,243,11,0,249,0.29,54.54,58.99,0.9400000000000001,0.2,959,1,240,3.8000000000000003,13.8073,10.7898
2017,1,1,21,30,12.5,1.16,0.058,0.63,79,879,501,7,4,3.9000000000000004,235,16,7,243,0.29,55.620000000000005,61.300000000000004,0.9400000000000001,0.2,959,1,237,3.7,13.2919,10.3735
2017,1,1,22,0,12.3,1.19,0.059000000000000004,0.63,76,850,444,7,4,3.9000000000000004,110,0,7,110,0.29,56.44,64.32000000000001,0.9400000000000001,0.2,959,1,235,3.6,5.8964,4.5921
2017,1,1,22,30,11.8,1.19,0.059000000000000004,0.63,70,809,374,0,4,3.9000000000000004,72,0,0,72,0.29,58.33,67.95,0.9400000000000001,0.2,959,1,233,3.5,3.7521,2.9124
2017,1,1,23,0,11.200000000000001,1.19,0.062,0.63,64,744,293,7,4,4.1000000000000005,45,0,7,45,0.29,61.76,72.10000000000001,0.9400000000000001,0.2,959,1,231,3.5,2.2598,1.7450
2017,1,1,23,30,10.3,1.19,0.062,0.63,55,654,206,7,4,4.1000000000000005,43,0,7,43,0.289,65.63,76.67,0.9400000000000001,0.2,960,1,226,3,2.0746,1.5894
2017,1,2,0,0,9.3,1.16,0.073,0.63,44,489,115,7,4,4.800000000000001,33,0,7,33,0.28800000000000003,73.59,81.58,0.9400000000000001,0.2,960,1,221,2.5,0.0000,0.0000
2017,1,2,0,30,8.6,1.16,0.073,0.63,23,247,37,0,1,4.800000000000001,23,247,0,37,0.28700000000000003,77.14,86.71000000000001,0.9500000000000001,0.2,960,1,216,2.3000000000000003,0.0000,0.0000
