Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,726247,-,-,-,41.13,-95.74,0,367,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,-2.7,1.26,0.021,0.61,0,0,0,0,0,-8,0,0,0,0,0.311,67.03,100.22,0.91,0.19,969,0.4,249,0.5,0.0000,0.0000
2017,1,1,0,30,-3.1,1.26,0.021,0.61,0,0,0,0,0,-8,0,0,0,0,0.311,69.12,105.54,0.91,0.19,970,0.4,228,0.7000000000000001,0.0000,0.0000
2017,1,1,1,0,-3.5,1.26,0.02,0.61,0,0,0,0,0,-7.7,0,0,0,0,0.31,72.69,110.99000000000001,0.91,0.19,970,0.4,206,0.9,0.0000,0.0000
2017,1,1,1,30,-3.9000000000000004,1.26,0.02,0.61,0,0,0,0,1,-7.7,0,0,0,0,0.309,74.9,116.54,0.9,0.19,970,0.4,204,1,0.0000,0.0000
2017,1,1,2,0,-4.3,1.25,0.019,0.61,0,0,0,0,0,-7.6000000000000005,0,0,0,0,0.309,77.52,122.16,0.9,0.19,970,0.4,203,1.2000000000000002,0.0000,0.0000
2017,1,1,2,30,-4.4,1.25,0.019,0.61,0,0,0,0,1,-7.6000000000000005,0,0,0,0,0.308,78.10000000000001,127.8,0.9,0.19,970,0.4,202,1.4000000000000001,0.0000,0.0000
2017,1,1,3,0,-4.6000000000000005,1.25,0.019,0.61,0,0,0,0,0,-8,0,0,0,0,0.307,77.36,133.43,0.89,0.19,970,0.4,201,1.6,0.0000,0.0000
2017,1,1,3,30,-4.7,1.25,0.019,0.61,0,0,0,0,1,-8,0,0,0,0,0.306,77.94,139,0.89,0.19,970,0.5,202,1.8,0.0000,0.0000
2017,1,1,4,0,-4.800000000000001,1.26,0.019,0.61,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.306,77,144.43,0.89,0.19,970,0.5,202,2,0.0000,0.0000
2017,1,1,4,30,-5,1.26,0.019,0.61,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.305,78.17,149.61,0.89,0.19,970,0.5,203,2,0.0000,0.0000
2017,1,1,5,0,-5.1000000000000005,1.27,0.019,0.61,0,0,0,0,1,-8.3,0,0,0,0,0.304,78.04,154.35,0.88,0.19,970,0.5,205,2.1,0.0000,0.0000
2017,1,1,5,30,-5.4,1.27,0.019,0.61,0,0,0,0,1,-8.3,0,0,0,0,0.303,79.83,158.32,0.88,0.19,970,0.5,206,2,0.0000,0.0000
2017,1,1,6,0,-5.6000000000000005,1.3,0.018000000000000002,0.61,0,0,0,0,1,-8.5,0,0,0,0,0.302,80.24,161.01,0.88,0.19,970,0.5,207,1.9000000000000001,0.0000,0.0000
2017,1,1,6,30,-5.800000000000001,1.3,0.018000000000000002,0.61,0,0,0,0,1,-8.5,0,0,0,0,0.301,81.47,161.83,0.88,0.19,970,0.5,207,1.8,0.0000,0.0000
2017,1,1,7,0,-6,1.33,0.018000000000000002,0.61,0,0,0,0,1,-8.6,0,0,0,0,0.3,81.52,160.53,0.88,0.19,970,0.5,207,1.7000000000000002,0.0000,0.0000
2017,1,1,7,30,-6.2,1.33,0.018000000000000002,0.61,0,0,0,0,1,-8.6,0,0,0,0,0.298,82.78,157.49,0.88,0.19,970,0.5,205,1.7000000000000002,0.0000,0.0000
2017,1,1,8,0,-6.4,1.37,0.019,0.61,0,0,0,0,1,-8.8,0,0,0,0,0.296,82.86,153.3,0.88,0.19,970,0.5,203,1.6,0.0000,0.0000
2017,1,1,8,30,-6.5,1.37,0.019,0.61,0,0,0,0,1,-8.8,0,0,0,0,0.295,83.5,148.43,0.88,0.19,970,0.5,199,1.7000000000000002,0.0000,0.0000
2017,1,1,9,0,-6.6000000000000005,1.4000000000000001,0.019,0.61,0,0,0,0,1,-8.9,0,0,0,0,0.293,83.7,143.18,0.88,0.19,970,0.5,196,1.7000000000000002,0.0000,0.0000
2017,1,1,9,30,-6.6000000000000005,1.4000000000000001,0.019,0.61,0,0,0,0,1,-8.9,0,0,0,0,0.292,83.7,137.71,0.89,0.19,970,0.6000000000000001,194,1.9000000000000001,0.0000,0.0000
2017,1,1,10,0,-6.6000000000000005,1.43,0.02,0.61,0,0,0,0,1,-8.8,0,0,0,0,0.291,84.61,132.12,0.89,0.19,970,0.6000000000000001,192,2.1,0.0000,0.0000
2017,1,1,10,30,-6.7,1.43,0.02,0.61,0,0,0,0,1,-8.8,0,0,0,0,0.289,85.26,126.48,0.9,0.19,970,0.6000000000000001,191,2.2,0.0000,0.0000
2017,1,1,11,0,-6.7,1.41,0.023,0.61,0,0,0,0,1,-8.5,0,0,0,0,0.28800000000000003,87.2,120.83,0.9,0.19,970,0.6000000000000001,190,2.2,0.0000,0.0000
2017,1,1,11,30,-6.800000000000001,1.41,0.023,0.61,0,0,0,0,1,-8.5,0,0,0,0,0.28700000000000003,87.87,115.23,0.9,0.19,970,0.6000000000000001,188,2.1,0.0000,0.0000
2017,1,1,12,0,-6.9,1.3900000000000001,0.025,0.61,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.28700000000000003,90.7,109.7,0.91,0.19,970,0.7000000000000001,186,2,0.0000,0.0000
2017,1,1,12,30,-6.800000000000001,1.3900000000000001,0.025,0.61,0,0,0,0,4,-8.200000000000001,0,0,0,0,0.28600000000000003,90.10000000000001,104.27,0.91,0.19,971,0.7000000000000001,182,1.9000000000000001,0.0000,0.0000
2017,1,1,13,0,-6.6000000000000005,1.3800000000000001,0.026000000000000002,0.61,0,0,0,0,8,-7.7,0,0,0,0,0.28600000000000003,91.62,98.98,0.91,0.19,971,0.7000000000000001,179,1.8,0.0000,0.0000
2017,1,1,13,30,-5.9,1.3800000000000001,0.026000000000000002,0.61,0,0,0,0,8,-7.7,0,0,0,0,0.28400000000000003,86.85000000000001,93.86,0.92,0.19,971,0.7000000000000001,176,2.1,0.0000,0.0000
2017,1,1,14,0,-5.2,1.37,0.028,0.61,12,242,18,7,8,-7.2,5,0,7,5,0.28300000000000003,85.93,88.59,0.92,0.19,971,0.8,173,2.5,0.0000,0.0000
2017,1,1,14,30,-4.5,1.37,0.028,0.61,28,503,79,7,8,-7.2,42,6,7,43,0.28200000000000003,81.51,84.17,0.92,0.19,971,0.8,171,2.8000000000000003,0.0000,0.0000
2017,1,1,15,0,-3.8000000000000003,1.34,0.033,0.61,40,635,152,7,8,-6.7,37,1,7,37,0.281,80.53,79.91,0.93,0.19,971,0.9,169,3.2,1.7640,1.3444
2017,1,1,15,30,-3.1,1.34,0.033,0.61,48,730,225,7,8,-6.6000000000000005,85,8,7,87,0.28200000000000003,76.51,75.99,0.93,0.19,972,0.9,168,3.3000000000000003,4.2191,3.2366
2017,1,1,16,0,-2.4000000000000004,1.31,0.039,0.61,56,776,290,7,8,-6.1000000000000005,99,9,7,102,0.28200000000000003,75.88,72.5,0.93,0.19,972,1,167,3.4000000000000004,5.1032,3.9382
2017,1,1,16,30,-1.6,1.31,0.039,0.61,61,819,347,7,8,-6.1000000000000005,105,5,7,106,0.28300000000000003,71.54,69.52,0.93,0.19,972,1,168,3.5,5.4498,4.2227
2017,1,1,17,0,-0.8,1.3,0.042,0.61,65,844,393,0,8,-6,45,0,0,45,0.28400000000000003,67.73,67.12,0.9400000000000001,0.19,972,1,169,3.7,2.3611,1.8343
2017,1,1,17,30,-0.4,1.3,0.042,0.61,67,863,427,0,8,-6,90,1,0,90,0.28400000000000003,65.72,65.37,0.9400000000000001,0.19,971,1,166,3.6,4.7872,3.7251
2017,1,1,18,0,0,1.29,0.041,0.61,68,875,447,0,8,-6,149,11,0,153,0.28400000000000003,64.08,64.33,0.9400000000000001,0.19,971,1,162,3.4000000000000004,8.2008,6.3867
2017,1,1,18,30,0.2,1.29,0.041,0.61,68,873,451,0,8,-6,140,8,0,143,0.28500000000000003,63.09,64.04,0.9400000000000001,0.19,970,1.1,153,3.2,7.6806,5.9830
2017,1,1,19,0,0.30000000000000004,1.29,0.042,0.61,68,867,442,0,8,-5.7,198,79,0,232,0.28500000000000003,64.09,64.49,0.9400000000000001,0.19,970,1.1,144,3.1,12.4208,9.6720
2017,1,1,19,30,0.6000000000000001,1.29,0.042,0.61,67,855,419,0,8,-5.7,170,24,0,180,0.28400000000000003,62.660000000000004,65.68,0.9400000000000001,0.19,969,1.1,138,3.3000000000000003,9.5520,7.4307
2017,1,1,20,0,1,1.34,0.036000000000000004,0.61,62,844,384,0,8,-5.6000000000000005,138,13,0,143,0.28400000000000003,61.36,67.57000000000001,0.93,0.19,969,1.1,133,3.5,7.4756,5.8050
2017,1,1,20,30,1,1.34,0.036000000000000004,0.61,59,817,337,0,8,-5.6000000000000005,165,246,0,248,0.28200000000000003,61.36,70.10000000000001,0.93,0.19,969,1,128,3.3000000000000003,12.6847,9.8217
2017,1,1,21,0,1.1,1.34,0.035,0.61,54,773,277,7,8,-5.1000000000000005,111,16,7,116,0.281,63.15,73.2,0.9400000000000001,0.19,969,1,123,3.2,5.7659,4.4447
2017,1,1,21,30,0.6000000000000001,1.34,0.035,0.61,48,705,209,7,8,-5.1000000000000005,72,5,7,73,0.281,65.46000000000001,76.78,0.9400000000000001,0.19,969,1,116,2.9000000000000004,3.5192,2.6957
2017,1,1,22,0,0.1,1.34,0.035,0.61,39,596,134,7,8,-4.3,31,1,7,31,0.281,72.26,80.78,0.9400000000000001,0.19,969,1.1,108,2.5,0.0000,0.0000
2017,1,1,22,30,-0.30000000000000004,1.34,0.035,0.61,26,426,62,7,4,-4.3,24,0,7,24,0.28200000000000003,74.31,85.11,0.9400000000000001,0.19,968,1.1,105,2.9000000000000004,0.0000,0.0000
2017,1,1,23,0,-0.6000000000000001,1.35,0.035,0.61,0,0,0,7,8,-4.6000000000000005,0,0,7,0,0.28400000000000003,74.53,89.49,0.9400000000000001,0.19,968,1.1,102,3.3000000000000003,0.0000,0.0000
2017,1,1,23,30,-0.8,1.35,0.035,0.61,0,0,0,0,8,-4.6000000000000005,0,0,0,0,0.28400000000000003,75.62,94.92,0.9400000000000001,0.19,968,1.1,103,3.6,0.0000,0.0000
2017,1,2,0,0,-0.9,1.34,0.041,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.28500000000000003,75.48,100.08,0.9400000000000001,0.19,968,1.1,104,3.9000000000000004,0.0000,0.0000
2017,1,2,0,30,-1.1,1.34,0.041,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.28500000000000003,76.67,105.4,0.9400000000000001,0.19,969,1.1,107,3.9000000000000004,0.0000,0.0000
2017,1,2,1,0,-1.3,1.33,0.053,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.28500000000000003,77.62,110.85000000000001,0.9500000000000001,0.19,969,1.1,109,3.9000000000000004,0.0000,0.0000
2017,1,2,1,30,-1.3,1.33,0.053,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.28500000000000003,77.62,116.4,0.96,0.19,969,1.2000000000000002,113,4,0.0000,0.0000
