Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,134798,-,-,-,47.09,-122.58,0,102,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,0,1.8,0.97,0.034,0.67,21,353,43,7,4,1.3,21,0,100,21,0.359,96.21000000000001,86.42,0.9400000000000001,0.12,993,0.8,60,0.2,0.0000,0.0000
2018,1,1,0,30,1.5,0.97,0.034,0.67,0,0,0,0,8,1.3,0,0,0,0,0.358,98.29,90.11,0.9400000000000001,0.12,993,0.8,59,0.2,0.0000,0.0000
2018,1,1,1,0,1.1,0.99,0.033,0.67,0,0,0,0,8,0.5,0,0,0,0,0.357,95.58,95.07000000000001,0.9400000000000001,0.12,993,0.8,58,0.2,0.0000,0.0000
2018,1,1,1,30,0.9,0.99,0.033,0.67,0,0,0,0,8,0.5,0,0,0,0,0.356,96.97,99.65,0.9400000000000001,0.12,993,0.8,56,0.2,0.0000,0.0000
2018,1,1,2,0,0.6000000000000001,1,0.033,0.67,0,0,0,0,8,-0.1,0,0,0,0,0.355,95.19,104.42,0.9400000000000001,0.12,993,0.8,54,0.1,0.0000,0.0000
2018,1,1,2,30,0.5,1,0.033,0.67,0,0,0,0,8,-0.1,0,0,0,0,0.354,95.98,109.32000000000001,0.9400000000000001,0.12,994,0.8,57,0.1,0.0000,0.0000
2018,1,1,3,0,0.4,1.01,0.033,0.67,0,0,0,1,8,-0.4,0,0,100,0,0.353,94.51,114.33,0.9400000000000001,0.12,994,0.8,60,0.1,0.0000,0.0000
2018,1,1,3,30,0.4,1.01,0.033,0.67,0,0,0,0,8,-0.4,0,0,0,0,0.352,94.51,119.41,0.9400000000000001,0.12,994,0.8,61,0.1,0.0000,0.0000
2018,1,1,4,0,0.5,1.02,0.034,0.67,0,0,0,0,8,-0.6000000000000001,0,0,0,0,0.352,92.42,124.51,0.9400000000000001,0.12,994,0.8,61,0.2,0.0000,0.0000
2018,1,1,4,30,0.5,1.02,0.034,0.67,0,0,0,0,8,-0.6000000000000001,0,0,0,0,0.35100000000000003,92.42,129.59,0.9400000000000001,0.12,994,0.8,64,0.1,0.0000,0.0000
2018,1,1,5,0,0.4,1.03,0.034,0.67,0,0,0,0,8,-0.8,0,0,0,0,0.35000000000000003,91.75,134.59,0.9400000000000001,0.12,995,0.8,66,0.1,0.0000,0.0000
2018,1,1,5,30,0.4,1.03,0.034,0.67,0,0,0,0,8,-0.8,0,0,0,0,0.34900000000000003,91.75,139.43,0.9400000000000001,0.12,995,0.8,69,0.1,0.0000,0.0000
2018,1,1,6,0,0.30000000000000004,1.04,0.034,0.67,0,0,0,0,8,-1,0,0,0,0,0.34800000000000003,91.11,144.01,0.9400000000000001,0.12,995,0.8,73,0.2,0.0000,0.0000
2018,1,1,6,30,0.1,1.04,0.034,0.67,0,0,0,0,8,-1,0,0,0,0,0.34700000000000003,92.44,148.18,0.93,0.12,995,0.8,76,0.2,0.0000,0.0000
2018,1,1,7,0,0,1.05,0.032,0.67,0,0,0,0,8,-1.1,0,0,0,0,0.34600000000000003,92.35000000000001,151.72,0.93,0.12,996,0.9,80,0.2,0.0000,0.0000
2018,1,1,7,30,-0.4,1.05,0.032,0.67,0,0,0,0,8,-1.1,0,0,0,0,0.34500000000000003,95.07000000000001,154.35,0.93,0.12,996,0.9,86,0.2,0.0000,0.0000
2018,1,1,8,0,-0.8,1.06,0.03,0.67,0,0,0,0,8,-1.7000000000000002,0,0,0,0,0.34400000000000003,93.39,155.74,0.93,0.12,996,0.9,91,0.2,0.0000,0.0000
