Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,29621,-,-,-,20.89,-156.46,0,2,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,25.700000000000003,0.48,0.049,0.7000000000000001,87,877,661,0,3,20.5,107,0,0,107,0.271,72.86,49.120000000000005,0.97,0.11,1056,4.1000000000000005,39,6.1000000000000005,6.2010,4.8640
2017,1,1,0,30,25.700000000000003,0.48,0.049,0.7000000000000001,84,856,602,0,3,20.5,225,2,0,226,0.271,72.86,52.81,0.97,0.11,1056,4.1000000000000005,39,6.1000000000000005,12.9131,10.1174
2017,1,1,1,0,25.6,0.46,0.05,0.7000000000000001,81,827,529,0,3,20.400000000000002,272,50,0,299,0.27,73.12,57.2,0.98,0.11,1056,4,39,6.2,16.7397,13.0928
2017,1,1,1,30,25.5,0.46,0.05,0.7000000000000001,76,786,443,0,3,20.400000000000002,201,14,0,208,0.27,73.55,62.13,0.98,0.11,1056,4,39,6.2,11.3175,8.8279
2017,1,1,2,0,25.5,0.44,0.052000000000000005,0.7000000000000001,70,726,348,0,3,20.400000000000002,14,0,0,14,0.269,73.46000000000001,67.49,0.97,0.11,1056,3.9000000000000004,39,6.300000000000001,0.7324,0.5687
2017,1,1,2,30,25.400000000000002,0.44,0.052000000000000005,0.7000000000000001,61,641,246,7,3,20.400000000000002,79,0,7,79,0.268,73.9,73.17,0.97,0.11,1056,3.8000000000000003,39,6.2,3.9279,3.0280
2017,1,1,3,0,25.3,0.44,0.052000000000000005,0.7000000000000001,48,506,143,7,3,20.400000000000002,40,0,7,40,0.267,74.36,79.11,0.97,0.11,1057,3.8000000000000003,39,6.1000000000000005,1.9072,1.4550
2017,1,1,3,30,25.200000000000003,0.44,0.052000000000000005,0.7000000000000001,28,279,51,7,3,20.400000000000002,20,0,7,20,0.267,74.8,85.19,0.97,0.11,1057,3.7,38,6,0.0000,0.0000
2017,1,1,4,0,25.1,0.45,0.051000000000000004,0.7000000000000001,0,0,0,0,3,20.400000000000002,0,0,0,0,0.267,75.16,91.68,0.97,0.11,1057,3.7,38,5.9,0.0000,0.0000
2017,1,1,4,30,25.1,0.45,0.051000000000000004,0.7000000000000001,0,0,0,0,1,20.400000000000002,0,0,0,0,0.267,75.23,98.14,0.97,0.11,1058,3.6,39,5.800000000000001,0.0000,0.0000
